user_id;gender;initials;affiliation;url;country
1444;M;JEA;IFCE - Instituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus Sobral;\N;BR
1115;F;MMS;IFPI;\N;BR
3429;F;\N;IFSERTÃO;\N;\N
1508;F;MLDA;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN);\N;BR
3250;F;RFBA;Instituto Federal do Tocantins, Campus Paraíso;\N;\N
3262;M;MJSS;Instituto Federal do Tocantins- Campus Paraiso;\N;BR
1295;M;FHA;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
2964;M;LRRA;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN;http://bit.ly/luizricardo;\N
2903;F;PBO;IFBAIANO;\N;BR
3328;M;AFLR;Intituto Federal do Ceara;\N;\N
1857;F;JSM;Instituto Federal de Alagoas;\N;\N
161;F;JSO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ Campus Sobral;\N;\N
1649;M;LBC;Instituto Federal de Educação, Ciência e. Tecnologia do Rio Grande do Norte;\N;BR
328;F;KAG;IFCE;\N;BR
702;F;MMLA;Instituto Federal de Educação, Ciência e Tecnoligia do Ceará (IFCE);\N;\N
3327;M;lmm;IFAL - Palmeira dos Índios;\N;BR
2018;M;FNA;IF sertão Pernambucano;\N;BR
303;F;MFOL;IFCE;\N;BR
381;M;WPS;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
3430;F;\N;IFSERTÃO;\N;\N
183;F;jos;instituto federal de educação,ciência e tecnologia do maranhão;\N;\N
1023;F;RCC;Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;\N;BR
3431;\N;\N;IFCE;\N;\N
3217;F;JAS;IFTO- PAlmas Tocantins;https://login.live.com/login.srf?wa=wsignin1.0&rpsnv=11&ct=1288808255&rver=6.1.6195.0&wp=L;BR
3041;F;SSS;Universidade Estadual de Ciências da Saúde de Alagoas;\N;BR
3345;M;MGS;IFTO Araguatins;\N;BR
2988;M;ACSN;INSTITUTO FEDERAL DE CIÊNCIAS, EDUCAÇÃO E TECNOLOGI DO PIAUÍ - IFPI;\N;BW
3173;F;OTB;Instituto Federal de Educação, Ciência e Tecnologia do Tocantins;\N;BR
1883;F;SRAB;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas- IFAM;\N;BR
1083;F;NFN;IFPA;http://www.ifpa.edu.br;\N
164;F;JKAN;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco;\N;BR
3346;M;LRL;Instituto Federal do Rio Grande do Norte - Campus Currais Novos;\N;BR
1701;F;AFC;Instituto Federal de Educação, Ciência e Tecnologia do Ceará.;http://www.ifce.edu.br;BR
3380;M;MAA;IFRN Campus Currais Novos;\N;BR
1191;F;MAN;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;\N;BR
3174;M;ABG;IFAP;\N;\N
3234;M;FPR;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM;\N;BR
840;M;AMRM;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN / Campus Ipanguaçu;\N;BR
1127;M;PMP;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS- CAMPUS SATUBA;\N;BR
1959;M;JDFM;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
6932;\N;\N;\N;\N;\N
529;M;TSB;Instituto Federal de Educação,Ciência e Tecnologia do Rio Grande do Norte. (IFRN);\N;BR
273;M;RDS;Universidade Federal do Rio Grande do Norte;\N;BR
3252;F;AFS;Instituto Federal do Amazonas;\N;BR
2050;F;RCM;IFMA;\N;BR
2990;F;AMAS;IFMA-Zé Doca;\N;BR
3007;F;MAF;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;\N
3432;F;\N;IFCE;\N;BR
555;F;MVSM;Instituto Federal de Educação Ciencia e Tecnologia do RN;http://lattes.cnpq.br/4936076187376423;BR
1543;M;JCO;IFAM - instituto federal de eduacação ciência e tecnologia do amazonas;\N;BR
315;M;\N;IF SERTAO-PE;\N;\N
3008;F;MAF;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
1969;F;A.K.F;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - IFPE;\N;BR
3065;M;\N;IFAL;\N;BR
3175;F;APA;IFAP;\N;\N
3381;M;JKCN;COLÉGIO MILITAR DO CORPO DE BOMBEIROS;\N;BR
3241;M;GAS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Caicó;\N;\N
3374;F;\N;Instituto Federal de Educação, Ciência e Tecnologia Ceará;\N;BR
1136;F;ELB;IFPI INSTITUTO FEDERAL DE CIÊNCIA E TECNOLOGIA DO PIAUÍ;\N;BR
389;F;AFS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
2965;M;FOF;Instituto Federal de Educação, Ciência e Tecnologia;\N;BR
2942;F;YLDV;IFPB;\N;\N
239;M;jcr;instituto federal da bahia (IFBA);\N;BR
527;F;amor;instituto federal de educação ciencia e tecnologia de alagoas;\N;BR
1058;F;MCC;IFPE (Instituto Federal de Pernambuco);\N;BR
899;F;JLS;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba- IFPB;\N;\N
2967;M;AMDL;IFPB;\N;BR
3031;F;ks;instituto federal de alagoas;\N;BR
1904;F;PJPM;Instituto Federal de Educação, Ciência e Tecnologia do Piauí - IFPI;\N;BR
3051;F;PNR;Instituto Federal de Educacao, Ciencia e Tecnologia da Paraiba;http://www.ifpb.edu.br/;BR
3435;\N;\N;IFCE;\N;\N
3433;F;\N;IFCE;\N;BR
3176;M;ERSA;IFAP;\N;BR
3384;\N;\N;\N;\N;\N
1729;F;KCF;Instituto Federal de Educação Ciência e Tecnologia-Campus Sobral;\N;BR
3177;F;KVR;IFAP;\N;\N
3393;\N;\N;IFCE;\N;\N
2919;M;PRSR;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ.;\N;BR
1823;F;RCGT;Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte;\N;BR
3084;F;VC;Instituto Federal de Educação, Ciência e Tecnologia Baiano Campus Catu;\N;BR
3385;\N;\N;\N;\N;\N
3348;F;MTM;instituto federal de educação,ciencias e tecnologia;\N;BR
802;M;FFS;ifam campus Coari-Am;\N;\N
3179;F;RMM;IFAP;\N;\N
3349;F;DGS;instituto federal de educação, ciência e tecnologia- campus araguaina;\N;BR
2957;M;\N;IF SERTAO-PE;\N;\N
1250;F;LLC;IFPE;\N;BR
2956;M;WMR;Instituto Federal do Maranhão;\N;\N
1664;F;KAJ;IFCE;\N;BR
1805;M;JHS;Instituto Federal de Educação, Ciência e Tecnologia de Alagoas - Campus Marechal Deodoro;http://lattes.cnpq.br/6494288722838799;BR
1993;\N;\N;IFRN;\N;\N
92;F;ALLA;Instituto Federal de Educação, Ciência e Tecnologia do Ceará Campus Sobral  (IFCE Campus Sobral);\N;BR
6933;\N;\N;\N;\N;\N
3253;F;AFS;Instituto Federal do Amazonas;\N;BR
3386;\N;\N;IFAC;\N;\N
1348;M;RRVM;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DO RIO GRANDE DO NORTE - CAMPUS IPANGUAÇU;\N;BR
2923;F;raca;IFCE-Instituto Federal de Educação, Ciência e Tecnologia - Campus -Sobral -CE.;\N;BR
3350;F;ERG;IFRN- campus Mossoró;\N;\N
2958;M;MVFS;Instituto Federal do Maranhão;\N;BR
2733;M;MB;IFCE;\N;\N
1587;F;\N;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - CAMPUS LIMOEIRO DO NORTE -CE;\N;\N
3178;F;KROS;IFAP - Instituto Federal de Educação, Ciência e Tecnologia;\N;BR
1102;F;\N;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
643;F;ABS;IFPI;\N;BR
2893;F;AOS;IFPB;\N;BR
3387;\N;\N;IFAC;\N;\N
1979;F;TTS;Instituto Federal de Educação Ciência e Tecnologia Campus Palmas;\N;BR
3351;F;ECS;instituto federal de educação,ciencias e tecnologia;\N;BR
2871;\N;\N;Instituto Federal do Maranhão;\N;\N
3180;M;FAP;IFAP;\N;\N
3032;F;\N;IFMA;\N;\N
2954;M;\N;IF SERTAO-PE;\N;\N
10;M;ISR;IFBA;\N;BR
3236;M;LVHS;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco;\N;BR
243;M;ACSN;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIAS E TECNOLOGIAS;\N;BR
648;F;FTRL;IFRN - Capus Central;\N;BR
2030;M;MJOM;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
457;F;MRPL;Instituto Federal de Educação Ciência e Tecnologia do Ceará;\N;\N
2921;F;LCC;Universidade Federal do Pará;\N;BR
2959;M;MMM;Instituto Federal do Maranhão;\N;BR
2922;F;PLA;Instituto Federal de Educação Ciencia e Tecnologia do Ceará;\N;\N
3033;F;mjas;instituto federal de ciência e tecnologia do maranhão- campus imperatriz;\N;BR
3352;F;ECS;instituto federal de educação, ciencias e tecnologia;\N;BR
3052;M;FEMF;IF Sertão Pe - Campus Ouricuri;\N;BR
3434;M;\N;IFSERTÃO;\N;\N
3011;M;MS;Instituto Federal de Alagoas - IFAL;\N;\N
3181;F;TLS;UFAL;\N;BR
3212;F;FGES;Instituto Federal de Educação, Ciência e Tecnologia do ceará-Campus Quixadá;http://www.ifce.edu.br;\N
3353;M;EISR;Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE;\N;BR
608;F;CCNS;Instituto Federal de Ciência e Tecnologia do Rio Grande do Norte.;\N;BR
3192;F;NIC;Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE);\N;BR
3436;M;\N;IFSERTÃO;\N;\N
607;F;MRS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
1375;F;\N;Instituto federal de ciência, educação e teconologia;\N;\N
3283;F;LEEO;IFPE - campus recife;\N;\N
1688;M;RALN;Instituto Federal da Bahia;\N;BR
3354;F;ECS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIAS E TECNOLOGIA;\N;BR
3034;M;AMS;IFPB;\N;BR
2973;M;LN;Instituto Federal de Educação, Ciência e Tecnologia da Bahia;\N;\N
3284;F;\N;IFBA;\N;\N
2801;F;LSW;IF-PE SERTÂO PERNAMBUCANO;\N;\N
1132;M;LNS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS - CAMPUS SATUBA;\N;BR
1128;M;HVXGA;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
1049;F;FAM;Instituto Federal de Educação, Ciência e Tecnologia do Ceará.;\N;BR
3010;F;TAR;Instituto Federal do Piauí;\N;\N
1099;M;ACC;IFPA;\N;BR
2094;M;ASF;IFMA-Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
1338;F;RPB;IFRN;http://www.cefetrn.br/~rosemary;BR
2960;F;BVPM;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano;\N;\N
3437;M;\N;IFSERTÃO;\N;\N
3285;M;HSL;IFPE-CAMPUS IPOJUCA;http://www.twitter.com/dinholim4;BR
975;F;JMS;Instituto Federal de Educação de Pernambuco;http://vitoria.ifpe.edu.br/;BR
2929;M;MASC;Instituto Federal de Alagoas- Campus Satuba;\N;\N
2907;M;WM;Ifal;\N;\N
2974;F;JSJ;IFBA;\N;BR
2724;F;ISM;Instituto Federal de Educação Ciencia e Tecnologia do Amazonas-IFAM;\N;\N
3013;M;BABF;Instituto Federal do Piauí;\N;BR
2906;F;JSS;IFAL;\N;BR
869;M;VJSJ;IFCE;\N;BR
3059;M;EBB;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco;\N;\N
1944;F;\N;IFRN-  Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
2895;F;CGA;IFCE;\N;BR
3125;M;JILPO;INSTITUTO FEDERAL DE ALAGOAS - CAMPUS PALMEIRA DOS ÍNDIOS;\N;BR
2904;M;admin;IFAM;\N;\N
3128;F;ISS;Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
2946;M;JSB;IFBA;\N;BR
116;F;AMS;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco;\N;\N
1495;F;RCS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO .
CAMPUS CUIABÁ";\N;BR
1298;M;JPSN;Instituto Federal de Educação, Ciência e Tecnologia do Piauí - IFPI;\N;BR
3012;M;JMV;IFPB;\N;BR
204;F;RISP;Instituto Federal de Educação, Ciências e Tecnologia do Ceará (IFCE Campus Maracanaú).;\N;BR
171;F;AF;IFAL, Campus Satuba;\N;BR
409;M;JNP;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
3183;F;KVDS;IFPB;\N;BR
3438;M;\N;IFSERTÃO;\N;\N
3286;M;GLA;Instituto Federal de Educação Ciência e Tecnologia do Tocantins Campus Araguatins;\N;BR
6934;\N;\N;\N;\N;\N
3439;\N;\N;IFS;\N;\N
3129;F;MDAD;UFAL;\N;\N
3184;M;DST;Instituto Federal de Pernambuco;\N;BR
1468;F;JTN;Instituto Federal de Educação, Ciência e Tecnologia de Sergipe.;\N;BR
1794;M;JPPS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
3288;F;JLPA;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO TOCANTINS;\N;BR
3130;F;JPHV;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - IFPE  Campus Recife;\N;BR
3185;M;DST;Instituto Federal de Pernambuco;\N;\N
1976;F;PDMS;IFMA;\N;BR
663;F;CCSF;Universidade Federal do Pará;\N;BR
3370;M;FVD;IFCE - Canindé;\N;BR
2894;F;ACDB;IF-Sertão Pernambucano;\N;BR
2976;M;HRLN;ifpa;\N;BR
2920;F;LMFC;instituto federal do céara;\N;BR
3131;M;LOR;Instituto Federal de Educação, Ciencia e Tecnologia de Pernambuco -  IFPE Campus Recife;\N;BR
3289;M;CGNS;Instituto Federal de Ciencia Educacao e Tecnologia do Tocantins;\N;BR
1158;F;LGRS;IFRN - UFRN;\N;\N
1484;F;MABT;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUI;\N;BR
3061;M;ASM;Instituto Fedreal de Educação, Ciência e Tecnologia de Alagoas - Campus Satuba;\N;BR
1103;M;JAMF;Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;\N;BR
2982;M;MM;"IFMA
Campus Zé Doca";\N;BR
3355;M;\N;IFAL - CAMPUS PALMEIRA DOS ÍNDIOS;\N;BR
1583;F;MDC;Instituto Federal de Educação, Ciência e Tecnologia - Campus Ipanguaçu;\N;BR
1493;F;LHGS;Instituto Federal de Educação, Ciência e Tecnologia da Paraiba;\N;\N
203;F;JFSL;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE;\N;BR
737;F;acrl;IF Sertão Pernambucano;\N;BR
3290;M;EFSO;Instituto Federal de  Educação, Ciência e Tecnologia do Tocantins;\N;BR
3357;F;abs;IFCE;\N;BR
3039;F;ACSR;IFPB;\N;BR
3291;M;PHAP;Instituto Federal de Educação Ciência e Tecnologia do Tocantins - Campus Araguatins;\N;BR
3442;\N;\N;IFS;\N;\N
1151;F;DAM;Instutito de Educação, Ciência e Tecnologia do Ceará.;\N;\N
1243;M;EPS;IF-MA/campus Zé Doca;\N;BR
3371;F;GGLS;IFAL;\N;\N
3443;\N;\N;IFS;\N;\N
3292;F;RFS;Instituo Federal de Sergipe;\N;BR
3054;M;GOSNN;IFAL - Instituto Federal de Alagoas;\N;BR
3293;M;EJNS;IFPE-Campus vitória de Santo antão;\N;\N
973;F;AKC;Instituto Federal de Educação, Ciência e Tecnologia - RN;\N;BR
3267;F;EDM;IFRN;\N;BR
3279;F;ACSS;Instituto Federal de Alagoas;\N;BR
3444;M;\N;IFPE;\N;\N
3455;\N;\N;IFS;\N;\N
3441;\N;\N;IFS;\N;\N
1330;F;FAKS;IFCE LIMOEIRO DO NORTE;\N;BR
1205;M;MJE;Instituto Federal de Educação, Ciencia e Tecnologia Sertão Pernambucano-IF sertão PE;\N;BR
3188;M;TASO;Instituto Federal da Bahia;\N;BR
1547;M;FBP;IFAM;\N;BR
1349;M;ALS;IFPB;\N;BR
685;M;FSQB;IFPI;\N;BR
166;F;NDFC;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - IFPE;\N;BR
2994;\N;\N;if-sertão;\N;\N
3294;M;ACSR;Instituto Federal de Educação, Ciência e Tecnologia;\N;BR
3445;\N;\N;IFS;\N;\N
3035;M;LPMW;IFPB;\N;BR
3449;F;ES;IFS;\N;BR
3269;F;LDP;IFPB;\N;BR
3470;F;\N;IFS;\N;\N
729;M;CMC;IFPB - Campus João Pessoa;\N;BR
3271;F;idc;Ifal;\N;\N
3446;F;\N;IFPE;\N;\N
3447;\N;\N;IFS;\N;\N
3134;M;BGF;IFPB;\N;\N
3448;\N;\N;IFS;\N;\N
3296;M;SO;IFTO - Instituto Federal de Educação, Ciência e Tecnologia;\N;BR
3273;F;YSPE;INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DO AMAZONAS;\N;\N
3275;F;JSG;IFRN - Campus Natal Zona Norte;\N;\N
2966;M;DST;Instituito Federal de Educação, Ciências e Tecnologia da Paraíba;\N;BR
3297;F;IRMS;instituto federal de pernambuco;\N;BR
2995;F;\N;if-sertão;\N;\N
3135;M;HBN;IFAL-Campus/PIn;\N;\N
942;M;FNSS;"Embrapa Agroindústria Tropical;
Instituto Federal de Educação, Ciência e Tecnologia do Ceará.";\N;BR
3372;F;TSM;Instituto Federal do Amazonas - IFAM;\N;BR
3055;M;JSB;Universidade Federal de Alagoas;\N;\N
3450;\N;\N;IFS;\N;\N
1582;F;RASM;Instituto Federal de Educação, Ciência e Tecnologia do Sertão pernambucano;\N;BR
3189;F;TLS;Instituto Federal de Ciência e Tecnologia de Sergipe;\N;BR
1606;M;TPF;IFBA - Instituto Federal da Bahia;\N;BR
3133;F;VGJL;IFAL;\N;BR
650;M;JRK;IFBA - Campus Vitoria da Conquista;http://physika.info;BR
1498;F;AMB;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIAS E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN;\N;BR
1126;F;KESL;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
3299;M;\N;IFBA - Campus Vitória da Conquista;\N;BR
3451;F;\N;IFS;\N;\N
2971;M;RCR;UFPI/CAF - Colégio Agrícola de Floriano;\N;BR
3467;\N;\N;IFS;\N;\N
3164;F;isar;if-sertão pernembucano;\N;\N
3182;F;mkpb;instituto federal de educação ciência e tecnologia do piauí;\N;\N
3194;F;SR;IFPE - Campus Belo Jardim;\N;\N
2996;M;LASNM;Instituto Federal da Bahia;\N;BR
3462;\N;\N;IFS;\N;\N
495;F;MON;INSTITUTO FEDERAL DO PIAUI;\N;BR
3195;F;\N;IFPE-Campus Belo Jardim;\N;BR
3453;\N;\N;IFS;\N;\N
2559;M;ihfj;UFPE;\N;BR
3302;M;asd;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;BR
3255;F;ogn;Ministerio da Educação/SETEC;\N;BR
3137;F;SMV;Universidade Federal de Alagoas;\N;BR
3196;F;LFDS;IFPE-Campus Belo Jardim;\N;BR
3454;F;\N;IFS;\N;\N
3456;\N;\N;IFS;\N;\N
1607;M;EFA;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
1990;F;JFS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
861;M;OAC;Instituto Federal de Educação de Ciencia e Tecnologia do Ceará;\N;BR
3452;M;\N;IFS;\N;\N
3463;F;\N;IFS;\N;\N
3466;M;\N;IFS;\N;\N
3136;M;LMGA;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
1603;M;PCSF;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - IFRN;\N;BR
1485;M;AJS;IFRN;\N;BR
3303;F;ffa;IFAL;\N;BR
3458;\N;\N;IFS;\N;\N
3197;M;JLS;IFPE - Campus Belo Jardim;\N;BR
3280;M;ALL;IFPB -;\N;BR
851;M;MASS;IFPI;\N;BR
1531;F;MJDSB;Instituto de Centro Tecnológico;\N;BR
3139;F;APS;Universidade Federal de Alagoas;\N;\N
3030;M;JAGX;IFPE;\N;\N
838;F;ARSS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
912;F;ABN;IFPI-CAMPUS FLORIANO;\N;\N
3070;F;SCLF;IFCE;\N;BR
3199;F;SNPSF;IFPE - Campus Belo Jardim;\N;BR
3068;F;SLM;IF SERTÃO PERNAMBUCANO;\N;\N
3069;F;SCLF;Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE;\N;BR
2992;M;MVFS;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
3073;M;ARM;Instituto Federal do Maranhão;\N;BR
155;M;ALSM;Instituto Federal de Pernambuco;http://dase.ifpe.edu.br/~alsm;BR
3072;M;maf;instituto federal do pará;\N;BR
992;M;RLL;Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI).;\N;BR
3140;M;SKHL;IFPE - Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - Campus Recife;\N;BR
3071;M;\N;IFPA;\N;\N
3200;M;EBS;IFPE - Campus Belo Jardim;\N;BR
3459;M;\N;IFS;\N;\N
3457;M;\N;IFS;\N;\N
3067;M;FNOV;IFPE;http://www.poli.br/~nery;\N
1919;M;HLBB;Instituto Federal de Educação, Ciência e Tecnologia do Ceará;\N;\N
3074;F;\N;IFAL;\N;\N
3198;M;ERGO;IFPE - Campus Belo Jardim;\N;BR
551;M;WCAC;IFPB e UFCG;\N;BR
3460;\N;\N;IFS;\N;\N
3464;F;\N;\N;\N;\N
3141;F;SCCG;Instituto Federal de Educação Ciência e Tecnologia da Bahia;\N;BR
3075;F;\N;Instituto Federal da Bahia - IFBA;\N;\N
3360;M;DOM;Instituto Federal de Educação, Ciência e Tecnologia do Tocantins - Campus Paraíso do Tocantins;\N;\N
275;F;RDLS;Instituto Federal de Educação, Ciência e Tecnologia - IFPI;\N;BR
1110;F;CDTS;Instituto Federal do Piauí - IFPI;\N;BR
3080;\N;\N;if-sertão;\N;\N
3081;M;jlsm;if-sertao;\N;\N
3076;M;JJGB;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - IFPE Campus Recife;\N;BR
3256;M;PMG;Instituto Federal de EducaçãO, Ciências e Tecnologia do Tocantins, Campus Paraíso do Tocantins;https://mail.google.com/mail/;BR
1014;M;\N;Instituto Federal de Educação, Ciência e Tecnlogia - Ceará;\N;\N
3388;\N;\N;IFAP;\N;\N
3465;\N;\N;IFS;\N;\N
3083;M;JLSM;Instituto Federal de Educação, Ciência e Tencologia do Sertão Pernambucano;\N;BR
3082;M;MAS;Universidade Federal de Alagoas;http://www.im.ufal.br/aluno/michel/;BR
3306;F;ESCDS;IFPA;\N;BR
3468;F;\N;IFS;\N;\N
3461;F;\N;IFS;\N;\N
3079;F;\N;if-sertão;\N;BR
1106;F;NLG;Instituto Federal do Ceará - Campus Maracanaú;\N;BR
1726;M;LB;IFRN;\N;BR
3040;M;ARCJ;"Universidade Estadual de Alagoas- UNEAL
Campus II, Santana do Ipanema-AL.";\N;BR
1991;F;TJL;Intituto Federal de Alagoas - Campus Satuba;\N;BR
128;F;RTV;Instituto Federal de Educação CIência e Tecnologia da Paraíba;\N;BR
3078;M;ABL;Universidade Federal de Alagoas;\N;BR
3085;F;UKLM;IFRN - CAMPUS CURRAIS NOVOS;\N;BR
3142;M;PABS;IFPE - Instituto Federal de Pernambuco;\N;\N
3362;F;HKOGS;UNEAL;http://harlleykelve@r7.com;BR
3363;M;HKOGS;uneal;http://harlleykelve@hotmail.com;\N
3088;F;UKLM;IFRN - CAMPUS CURRAIS NOVOS;\N;\N
1902;F;LSCO;Instituto Federal de Educação, Ciencia e Tecnologia do Rio Grande do Norte;\N;\N
1152;M;GBN;IFPB;\N;BR
3202;F;tmsl;Instituto Federal de Pernambuco;\N;\N
3469;M;TS;IFS;\N;BR
3086;F;ABA;Bolsista do CNPq EXP nível 3;\N;BR
76;F;\N;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
3144;M;\N;IFPE;\N;\N
1737;F;DCCN;Instituto Federal de Educação, Ciência e Tcnologia do Rio Grande do Norte.;\N;BR
3203;F;ICQM;ifce;\N;\N
3095;M;CCSL;IFAL;\N;BR
1279;F;RCD;IFMA CAMPUS MONTE CASTELO;\N;BR
1773;M;HCG;INTITUTO FEDERAL DE EDUCAÇÃO,CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO;\N;BR
3090;F;\N;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE);\N;\N
1536;F;AGS;Colégio Militar do Corpo de Bombeiros do Estado do Ceará Escritora Raquel de Queiroz;\N;BR
3263;M;GLOS;Instituto Federal do Maranhão (IFMA);\N;BR
1187;M;BASB;IFMA - Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
1539;F;RRC;Colégio Militar do Corpo de Bombeiros do Estado do Ceára Escritora Rachel de Queiroz;\N;BR
3089;M;jecbj;ifal;\N;US
1644;F;JAMC;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
3307;M;gsc;Instituto Federal do Tocantins - Campus Paraíso;http://www.itechparaiso.com.br;BR
3145;\N;MRF;IFPE - Instituto Federal de Pernambuco;\N;\N
3100;F;UKLM;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;\N
3098;M;AJSS;IFMA;\N;BR
3101;M;ljfc;IFAL;\N;BR
3094;F;LPS;IFCE - Instituto Federal de Educação, Ciência e Tecnologia do Ceará.;\N;BR
3097;F;LFCP;IFPE - Instituto Federal de Educação, Ciência e Técnologia de Pernambuco;\N;BR
3103;M;MRFWN;Instituto Federal de Pernambuco;\N;BR
169;F;PVCL;UNIVERSIDADE FEDERAL DO PIAUÍ;\N;BR
3104;F;KKOGS;Instituto Federal de Educação, ciencia e tecnologia de alagoas;\N;BR
1838;F;BCA;Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano;\N;BR
3092;M;ARL;IFPE - Instituto Federal de Ciência e Tecnologia de Pernambuco;\N;BR
3237;F;NSR;Instituto Federal de Educação, Ciência e Tecnologia da Bahia - IFBA;\N;BR
3102;M;HRLN;ifpa;\N;BR
3105;M;gbbs;instituto federal de educação, ciência e tecnologia de pernambuco;\N;BR
2978;\N;\N;ifce;\N;\N
3106;F;vtns;Instituto Federal de Educação, Ciência e Tecnologia da Paraiba;\N;\N
885;F;LSFMF;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;\N;BR
3146;M;VNR;IFPE - Instituto Federal de Pernambuco, Campus Recife;\N;\N
3205;F;KARA;IFRN;\N;\N
