author_id;paper_id;primary_contact;seq;first_name;affiliation;country;url
19268;9999;1;1;Ana Theresa;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
13107;7238;1;1;Maria;IFRN;BR;http://portal.ifrn.edu.br/
19292;10015;1;1;Ivanice;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19286;10012;1;1;Marcello;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;http://www.ifce.edu.br
19272;10002;1;1;FRANCISCO;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA;BR;\N
19283;10009;1;1;fABIANA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
19278;10007;1;1;Maria;Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco - IFPE, Campus Pesqueira.;BR;\N
19294;10017;1;1;Ana Theresa;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19298;10019;1;1;PAmela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19282;10008;1;1;fABIANA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
19322;10030;1;1;PAmela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19226;9983;0;1;Wyllyams;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
19275;10004;1;1;Maria Rayanne;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19277;10006;1;1;FRANCISCO;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA;BR;\N
19269;10000;0;1;Glebson;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)
Campus Manaus Zona Leste (CMZL)";BR;\N
19267;9997;0;3;Vanessa;\N;BR;\N
19266;9997;0;1;David de Paiva;Instituto Federal de Sergipe;BR;\N
23278;11568;0;1;Nilra Jane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA
 - IFRR";BR;\N
19256;9993;0;1;Kayo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19281;9889;0;1;Fábio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
26422;9401;0;3;Paloma;"IFCE Instituto Federal de Ciencias, Educaçao e Tecnologia do Ceara - Campus Camocim";BR;\N
19314;10026;1;1;Abimael;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19325;10033;1;1;Danilo;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO;\N;\N
19310;10023;1;1;João;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
19303;10020;1;1;Patrícia;\N;BR;\N
19326;10034;1;1;Pamela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19324;10032;1;1;Vanuza;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;\N
19304;10021;1;1;Agnália;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO
Campus Gurupi";BR;\N
19320;10028;1;1;LUIS LUCAS;IFAL - Campus Maragogi;BR;\N
19335;10038;1;1;João;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
19323;10031;1;1;ayrton;Instituto Federal do Maranhão - Campus Zé Doca;BR;\N
19313;10025;1;1;PAmela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19312;10020;0;2;Caroline;\N;BR;\N
19321;10029;1;1;PAmela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19331;10036;1;1;Ytalo;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA - IFPB;BR;https://mail.google.com/mail/u/0/#inbox
19338;10041;1;1;Edna;IFRN-Natal Central;\N;\N
19305;10022;0;1;Marina;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19339;10042;1;1;Jose;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
19337;10040;1;1;Maria Modiane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19451;10024;0;5;Liliane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19359;10048;1;1;Anne Caroline;Instituto Federal de educação, ciência e Tecnologia Juazeiro do Norte;BR;\N
19354;10047;1;1;Emilly;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19346;10044;1;1;Danilo;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO;\N;\N
19361;10050;1;2;Maria;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - IFCE;BR;\N
19274;10003;1;1;Evelyn;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19371;10056;0;1;MÁRCIO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL;BR;\N
19362;10051;1;1;Mariana;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
19352;10046;1;1;Danilo;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA  DO TRIANGULO MINEIRO;BR;\N
19355;10040;0;2;Márcia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19356;10040;0;3;Glória;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19340;10043;1;1;Kássia Hellem;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
11911;6637;0;3;Cartegiane;"FACULDADE DO MARANHãO - FACAM-MA";BR;\N
26421;9401;0;1;Carlos;"IFCE Instituto Federal de Ciencias, Educaçao e Tecnologia do Ceara - Campus Camocim";BR;\N
19306;10015;0;2;Frederico;Instituto Federal de Educação Ciência e Tecnologia da Paraíba, Campus Picuí;BR;\N
19360;10049;1;1;Maria Modiane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19327;10028;0;1;Willamis;IFPE - Campus Vitória de Santo Antão;BR;\N
19279;10003;0;1;Telma;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19368;10053;0;1;ronandry;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";BR;\N
19369;10054;1;1;Jose;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
19357;10040;0;4;Kelly;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19358;10040;0;5;Carlos;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
19363;10052;1;1;JOSE;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
20166;10398;0;1;Wesley;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19280;10003;0;3;Luiz;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19370;10055;1;1;Jhonathan;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE
Campus Barreiros";BR;\N
19351;10045;1;1;Jose;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA BAIANO  - IFBAIANO";BR;\N
19353;10045;0;2;Franciely;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE  - IFRN";\N;\N
16406;8689;1;1;Railson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
Campus Barra do Corda";BR;\N
16413;8689;0;3;Débora;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
Campus Barra do Corda";BR;\N
19376;10060;1;1;Jose;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
19245;9991;0;3;Josué Tadeu;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;BR;\N
19380;10060;0;2;Franciely;\N;\N;\N
19397;10070;1;1;Katiane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL
Campus Murici";BR;\N
22814;11652;1;1;Brenda;Instituição Federal de Educação, Ciência e Tecnologia do Maranhão;BR;\N
19375;10059;1;1;José;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
Campus Camocim";BR;\N
19396;10069;1;1;Neudson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19393;10066;1;1;Luiz Albericio;IFRN - Campus São Paulo do Potengi;BR;\N
19394;10067;1;1;Igor;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - IFCE;BR;\N
19404;10075;1;1;Camila;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";BR;\N
19401;10072;1;1;José;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
Campus Camocim";BR;\N
19403;10074;1;1;Cicero Marciano;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19405;10076;1;1;Santos;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;http://zedoca.ifma.edu.br/
19406;10077;1;1;Neudson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19387;8746;0;3;Fábio;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA  DO AMAZONAS  - IFAM Campus Itacoatiara";BR;\N
19388;8746;0;4;Lucas;SEDUC/AM;BR;\N
19383;10061;0;1;inacio;INSTITUTOFEDERALDERONDÔNIA;BR;\N
19395;10068;1;1;João;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
19386;8746;1;1;Ariane;SEDUC/AM;BR;\N
16412;8689;0;1;Nilson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
Campus Barra do Corda";BR;\N
19384;10062;0;1;Marcela Tassyany;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA  DA PARAíBA  - IFPB";BR;\N
19390;10046;0;1;Elisa;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO;BR;\N
19391;10064;0;1;Aryllane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;\N
19244;9991;0;1;Maurício;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;BR;\N
19385;8746;0;5;José;UFAM - ICE<br />;BR;\N
15626;8373;0;2;MARIA FILOMENA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
15627;8373;0;3;SILVANE MARIA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
19418;10079;1;1;Gabriela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
15304;8215;0;4;Mário;Instituto Federal do Piauí;BR;\N
15305;8215;0;5;Ricardo;Instituto Federal do Piauí;\N;\N
19246;9991;0;4;Clêiany;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;BR;\N
19412;10065;0;1;Ana Paula;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19423;10080;1;1;Elaine Fernanda;"UNIVERSIDADE FEDERAL DE SERGIPE
 - UFS";\N;\N
19413;10065;0;4;Brendo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19414;10065;0;5;Bruna;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19415;10065;1;7;Lázaro;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19411;10065;0;9;Mellyne;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19247;9991;0;5;Sebastiana;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ - IFPI;BR;\N
19420;10056;0;3;TARIQUE;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL;BR;\N
19416;10065;0;10;Mellyne;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
19421;10056;0;4;LUIS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL;BR;\N
21955;11105;0;3;Lorena;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE - Campus Limoeiro do Norte";BR;\N
21956;11105;0;4;Luana;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE - Campus Limoeiro do Norte";BR;\N
19427;10081;1;1;Santos;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;http://zedoca.ifma.edu.br/
20130;10398;1;2;Hiana;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
20167;10398;0;3;Marcília;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
21957;11105;0;5;Celso;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE - Campus Limoeiro do Norte";BR;\N
15302;8215;0;2;Kayo;Instituto Federal do Piauí;\N;\N
15303;8215;0;3;Taline;Instituto Federal do Piauí;\N;\N
19419;10056;0;2;RENÊ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL;BR;\N
17905;9372;1;1;JOSE;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
CAMPUS SÃO LUIS - MONTE CASTELO
UNIVERSIDADE FEDERAL DO PIAUÍ";BR;http://portal.ifma.edu.br/
19430;10084;1;1;Ellen;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19445;10095;1;1;Kássia Hellem;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19443;10093;1;1;Fernanda layde;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
Campus-Codó";BR;\N
19444;10094;1;1;Mayane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19440;10090;1;1;Raíra;"<p>O Instituto Federal de Educação, Ciência e Tecnologia do Ceará- IFCE</p><p>(Campus,Limoeiro do Norte)</p>";BR;\N
17909;9372;0;2;ALEXANDRE;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
CAMPUS SÃO LUÍS - MONTE CASTELO";BR;http://portal.ifma.edu.br/
19439;10089;1;1;Edson;INSTITUTO FEDERAL DE SERGIPE;BR;\N
11916;6637;0;4;Sandro;"FACULDADE DO MARANHãO - FACAM";BR;\N
21954;11105;0;1;Everlândia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE - Campus Limoeiro do Norte";BR;\N
19459;10099;0;1;Claudia Elizabeth;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA/ Campus Barreiras";BR;\N
19438;10088;0;1;Patrícia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
19447;10097;1;1;Karla;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19432;10084;0;2;Herik;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19433;10086;1;1;Elismar;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19442;10092;1;1;Gabriel;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO
Vilhena";BR;\N
15437;8277;0;2;Thaís;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";\N;\N
15438;8277;0;3;Verena;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
15439;8277;0;4;Jerre;\N;\N;\N
15440;8277;0;5;Radival;\N;\N;\N
19461;10101;1;1;Ethiamara;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19465;10102;1;1;Antonio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
CAMPUS BATURITÉ";BR;\N
19468;10103;1;1;Pâmella;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO Ji-Paraná";BR;\N
19441;10091;1;1;Isis;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;\N
13787;7527;0;3;Diogo;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";BR;\N
19472;10079;0;2;Mayane;\N;BR;\N
19473;10079;0;3;Luiz Aberício;\N;BR;\N
19474;10079;0;4;Kleber;\N;BR;\N
13788;7527;0;4;Pedro;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";BR;\N
13789;7527;0;5;Maria;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";BR;\N
16077;8533;0;3;Antony;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO ACRE
 - IFAC";\N;\N
19469;10104;1;1;Antonio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
CAMPUS BATURITÉ";BR;\N
16078;8533;0;4;Ângelo;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO ACRE
 - IFAC";\N;\N
20414;10349;0;3;JANAÍNA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
19481;10095;0;4;Gimoncely;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19483;10110;1;1;Nathalya;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
24548;12422;0;3;Jaqueline;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
19498;10121;1;1;Fernanda;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
Campus-Codó";BR;\N
19475;10089;0;2;Breno;Instituto Federal de Sergipe;BR;\N
20245;10413;0;3;Daniela;IF BAIANO -Campus Guanambi;BR;\N
19429;10083;0;1;Temístocles;Instituto Federal do Piauí-IFPI;BR;\N
16061;8533;0;1;George;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19434;10063;0;1;Isamara;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
13786;7527;0;1;Edson;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";BR;\N
20037;10339;0;1;ELLYNA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
24547;12422;0;1;Danúbia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;\N
19435;10063;1;1;Brunno;"FACULDADE CATÓLICA DO TOCANTINS
 - FACTO";BR;\N
19482;10095;0;5;Israel;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19485;10112;1;1;Lucielly Keilla;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE
Campus Pesqueira";\N;\N
19470;10105;0;1;Adalberto;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;\N
19497;10120;1;1;Kleber;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19476;10107;1;1;Igor;Instituto Federal da Paraíba - IFPB;BR;\N
19490;10117;1;1;Eniedson;Instituto Federal de educação, ciência e tecnologia da Paraiba-IFPB;BR;\N
19471;10106;1;1;Wellison;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19488;10115;1;1;Rhélrison;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO
Campus Cacoal";BR;\N
19491;10118;1;1;jobson;"CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ
 - CESMAC";BR;\N
19487;10114;1;1;Maria;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
- IFPE";BR;\N
19486;10113;1;1;Ivanildo;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE PERNAMBUCO  - IFPE";BR;\N
19496;10119;1;1;Kleber;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19489;10116;1;1;Paula;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;http://lattes.cnpq.br/9183512236206576
19446;10096;1;1;Rafaela;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;http://lattes.cnpq.br/1048663819698287
19479;10095;0;2;Lorrane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
23415;11884;0;2;José;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
19480;10095;0;3;Sabrina;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
19525;10133;1;1;Dayana;"UNIVERSIDADE FEDERAL DE VIÇOSA
 - UFV";BR;\N
